age,annual_income,monthly_expenses,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_amount,Recommended Loan
47,60000,4500.0,1,1,4,400,1,0.5,5000,Kisan Power
45,60000,4500.0,0,1,2,112,1,0.5,5000,Agri Term Loan
35,84000,5000.0,3,1,6,400,1,0.5,5000,Agri Loan
43,48000,4000.0,2,1,4,400,1,0.5,5000,Agri Term Loan
28,72000,5000.0,4,1,6,400,1,0.5,5000,Agri Term Loan
40,72000,4500.0,3,1,6,350,1,0.5,5000,Agri Term Loan
42,50000,4000.0,2,1,5,112,1,0.5,5000,Agri Term Loan
23,30000,2500.0,2,1,4,111,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
45,60000,4000.0,0,1,3,400,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
36,40000,3200.0,1,1,4,112,1,0.5,5000,Agri Term Loan
32,72000,4500.0,1,1,3,350,1,0.5,5000,Agri Term Loan
25,36000,3000.0,2,1,4,112,1,0.5,5000,Agri Term Loan
34,48000,4000.0,3,1,5,112,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
33,36000,3000.0,2,1,4,112,1,0.5,5000,Agri Term Loan
45,60000,4500.0,0,1,3,250,1,0.5,5000,Agri Loan
34,60000,4000.0,4,1,6,400,1,0.5,5000,Agri Term Loan
45,36000,2500.0,0,1,3,400,1,0.5,5000,Agri Term Loan
49,24000,2000.0,0,1,2,112,1,0.5,5000,Agri Loan
41,40000,3500.0,2,1,4,112,1,0.5,5000,Agri Term Loan
42,18000,3000.0,1,1,4,110,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
34,36000,3000.0,3,1,4,112,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
28,36000,3000.0,3,1,5,112,1,0.5,5000,Agri Term Loan
50,36000,5000.0,0,1,3,112,1,0.5,5000,Agri Term Loan
25,36000,3000.0,1,1,3,112,1,0.5,5000,Agri Loan
42,54000,4200.0,1,1,4,225,1,0.5,5000,Agri Loan
28,36000,3000.0,2,1,2,112,1,0.5,5000,Agri Term Loan
21,45600,3600.0,2,1,4,250,1,0.5,5000,Agri Term Loan
36,28000,3000.0,1,1,3,112,1,0.5,5000,Agri Term Loan
21,30000,3000.0,1,1,3,112,1,0.5,5000,Agri Term Loan
27,44400,3600.0,2,1,4,220,1,0.5,5000,Agri Term Loan
47,48000,4000.0,0,1,3,112,1,0.5,5000,Agri Loan
41,36000,3000.0,3,1,5,112,1,0.5,5000,Agri Term Loan
26,45600,3800.0,2,1,4,220,1,0.5,5000,Agri Term Loan
41,36000,3000.0,0,1,2,112,1,0.5,5000,Kisan Power
48,36000,3000.0,0,1,4,112,1,0.5,5000,Agri Term Loan
25,42000,3400.0,1,1,3,250,1,0.5,5000,Agri Term Loan
38,36000,3000.0,3,1,5,112,1,0.5,5000,Agri Term Loan
22,42000,3800.0,2,1,4,215,1,0.5,5000,Agri Loan
41,48000,4000.0,4,1,7,112,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
19,36000,3000.0,0,1,2,112,1,0.5,5000,Agri Term Loan
22,36000,3000.0,0,1,2,112,1,0.5,5000,Kisan Power
33,54000,4200.0,3,1,5,220,1,0.5,5000,Agri Term Loan
28,48000,3900.0,2,1,4,220,1,0.5,5000,Kisan Power
24,36000,3000.0,0,1,2,112,1,0.5,5000,Kisan Power
22,42000,3100.0,1,1,3,200,1,0.5,5000,Kisan Power
49,54000,4500.0,0,1,4,250,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
33,31000,1700.0,2,1,4,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
46,30000,1800.0,1,1,5,300,1,0.5,5000,Agri Loan
39,24000,1600.0,1,1,4,300,1,0.5,5000,Agri Term Loan
32,24000,1700.0,2,1,5,250,1,0.5,5000,Agri Term Loan
44,60000,6000.0,0,1,1,200,1,0.5,5000,Agri Loan
25,42000,3400.0,2,1,4,160,1,0.5,5000,Agri Term Loan
39,48000,3700.0,1,1,4,225,1,0.5,5000,Agri Term Loan
37,42000,3400.0,2,1,4,250,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
21,42000,3500.0,2,1,4,220,1,0.5,5000,Agri Loan
25,42000,3500.0,2,1,4,220,1,0.5,5000,Kisan Power
26,39600,3100.0,2,1,4,220,1,0.5,5000,Agri Term Loan
28,44400,3700.0,2,1,4,220,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
25,30000,2900.0,2,1,4,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
25,42000,3000.0,1,1,3,225,1,0.5,5000,Agri Term Loan
40,42000,3400.0,3,1,5,225,1,0.5,5000,Agri Term Loan
46,80000,4500.0,1,1,3,600,1,0.5,5000,Agri Loan
40,70000,5000.0,3,1,5,500,1,0.5,5000,Kisan Power
46,50000,4500.0,1,1,10,400,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
37,80000,3500.0,2,1,2,500,1,0.5,5000,Kisan Power
36,60000,6000.0,3,1,2,500,1,0.5,5000,Agri Loan
36,60000,3000.0,3,1,3,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
44,24000,2200.0,2,1,4,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
37,48000,3200.0,1,1,3,300,1,0.5,5000,Agri Term Loan
30,16800,4000.0,2,1,4,200,1,0.5,5000,Kisan Power
23,80000,4000.0,1,1,3,400,1,0.5,5000,Kisan Power
23,2000,6000.0,1,0,3,500,1,0.5,5000,Agri Term Loan
49,3000,8000.0,2,1,5,6000,1,0.5,5000,Agri Term Loan
50,7000,5000.0,0,1,2,400,1,0.5,5000,Agri Term Loan
32,50000,3500.0,0,1,3,350,1,0.5,5000,Agri Term Loan
23,90000,3000.0,0,1,2,400,1,0.5,5000,Agri Term Loan
29,90000,3500.0,3,1,2,450,1,0.5,5000,Agri Term Loan
50,100000,6000.0,0,1,3,500,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
23,60000,4000.0,0,1,3,400,1,0.5,5000,Agri Term Loan
30,50000,5000.0,1,1,2,400,1,0.5,5000,Agri Term Loan
34,90000,6000.0,3,1,2,400,1,0.5,5000,Agri Loan
40,48000,6000.0,0,0,3,200,1,0.5,5000,Agri Term Loan
28,36000,4500.0,1,0,3,200,1,0.5,5000,Kisan Power
30,42000,6500.0,0,0,2,200,1,0.5,5000,Agri Loan
51,48000,10000.0,0,1,3,200,1,0.5,5000,Kisan Power
32,36000,4500.0,1,0,4,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
43,54000,3800.0,2,1,3,230,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
37,24000,4500.0,1,1,3,200,1,0.5,5000,Agri Term Loan
40,60000,7000.0,1,0,3,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
33,54000,10000.0,1,0,3,200,1,0.5,5000,Agri Term Loan
27,60000,8000.0,1,1,3,200,1,0.5,5000,Agri Loan
43,18000,4500.0,0,1,3,250,1,0.5,5000,Agri Term Loan
40,36000,4500.0,1,1,3,200,1,0.5,5000,Agri Term Loan
38,30000,2000.0,2,1,3,250,1,0.5,5000,Agri Term Loan
20,30000,6000.0,0,0,2,200,1,0.5,5000,Agri Term Loan
21,36000,4500.0,1,1,4,200,1,0.5,5000,Kisan Power
28,18000,4000.0,1,1,3,150,1,0.5,5000,Agri Term Loan
33,30000,10000.0,1,1,3,200,1,0.5,5000,Kisan Power
45,30000,5000.0,1,1,4,200,1,0.5,5000,Kisan Power
36,0,3500.0,2,1,4,250,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
28,10000,4500.0,2,1,4,200,1,0.5,5000,Agri Loan
47,18000,1500.0,1,1,2,350,1,0.5,5000,Kisan Power
47,18000,1500.0,1,1,2,350,1,0.5,5000,Agri Term Loan
33,7200,3500.0,2,1,4,350,1,0.5,5000,Agri Term Loan
28,18000,4000.0,1,1,3,300,1,0.5,5000,Agri Loan
42,42000,7000.0,2,1,4,200,1,0.5,5000,Kisan Power
25,24000,6000.0,1,1,3,200,1,0.5,5000,Agri Term Loan
40,36000,8500.0,0,1,3,200,1,0.5,5000,Agri Term Loan
30,48000,6500.0,1,1,3,300,1,0.5,5000,Agri Term Loan
48,30000,5000.0,0,1,3,200,1,0.5,5000,Agri Loan
34,30000,6000.0,1,1,3,200,1,0.5,5000,Agri Term Loan
38,36000,5000.0,0,1,2,200,1,0.5,5000,Agri Term Loan
31,60000,4000.0,0,1,1,300,1,0.5,5000,Agri Loan
32,54000,6000.0,1,1,3,200,1,0.5,5000,Kisan Power
32,22000,4000.0,4,1,5,300,1,0.5,5000,Agri Term Loan
30,24000,4000.0,3,1,5,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
26,20000,3000.0,2,1,4,300,1,0.5,5000,Kisan Power
33,20000,3000.0,3,0,5,300,1,0.5,5000,Agri Term Loan
43,21000,4000.0,3,1,7,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
40,21000,4000.0,2,1,4,600,1,0.5,5000,Agri Loan
36,42000,9000.0,0,1,3,200,1,0.5,5000,Agri Loan
43,100000,5000.0,1,1,5,600,1,0.5,5000,Kisan Power
45,90000,6000.0,0,1,2,600,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
45,90000,6000.0,0,1,2,600,1,0.5,5000,Agri Term Loan
30,60000,5000.0,2,1,5,400,1,0.5,5000,Agri Loan
49,90000,5000.0,0,1,3,400,1,0.5,5000,Agri Loan
24,100000,5000.0,2,1,3,500,1,0.5,5000,Kisan Power
40,84000,6000.0,1,1,2,4,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
30,84000,5000.0,1,1,2,4,1,0.5,7500,Agri Term Loan
41,84000,5000.0,0,1,2,3,1,0.5,7500,Agri Term Loan
32,84000,5000.0,1,1,2,5,1,0.5,7500,Agri Term Loan
35,84000,3000.0,3,1,2,5,1,0.5,7500,Agri Term Loan
31,84000,5000.0,2,1,2,5,1,0.5,7500,Agri Term Loan
38,72000,5000.0,2,1,2,5,1,0.5,7500,Agri Loan
32,80000,5000.0,2,1,2,5,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
21,80000,5000.0,1,1,2,5,1,0.5,7500,Agri Term Loan
34,82000,5000.0,2,1,2,5,1,0.5,7500,Agri Term Loan
43,84000,5000.0,1,1,2,5,1,0.5,7500,Kisan Power
33,85000,5500.0,2,1,2,5,1,0.5,7500,Agri Term Loan
56,86000,5000.0,0,1,2,5,1,0.5,7500,Agri Term Loan
40,22000,4000.0,3,1,6,500,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
39,22000,3500.0,1,1,3,400,1,0.5,5000,Kisan Power
28,23000,3500.0,3,0,5,500,1,0.5,5000,Agri Term Loan
31,72000,5000.0,2,1,2,5,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
24,78000,4500.0,2,1,2,5,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
42,36000,6000.0,1,1,4,200,1,0.5,5000,Kisan Power
48,96000,6000.0,0,1,3,4,1,0.5,7500,Kisan Power
40,42000,5400.0,1,0,3,200,1,0.5,5000,Agri Term Loan
29,48000,8000.0,1,0,3,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
25,22000,3000.0,2,1,4,400,1,0.5,5000,Agri Term Loan
35,22000,3500.0,4,1,6,400,1,0.5,5000,Agri Term Loan
33,84000,5000.0,1,1,2,5,1,0.5,7500,Kisan Power
31,20000,4000.0,3,0,5,400,1,0.5,5000,Agri Term Loan
28,20000,3000.0,2,1,4,400,1,0.5,5000,Agri Loan
39,0,6500.0,4,1,6,600,1,0.5,5000,Kisan Power
35,90000,5000.0,2,1,1,500,1,0.5,5000,Kisan Power
48,90000,6000.0,0,1,5,400,1,0.5,5000,Agri Loan
35,80000,5000.0,3,0,2,300,1,0.5,5000,Agri Term Loan
37,90000,7000.0,1,1,8,500,1,0.5,5000,Kisan Power
47,84000,5500.0,0,1,2,4,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
38,90000,6000.0,2,1,5,400,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
49,86000,5200.0,0,1,2,4,1,0.5,7500,Agri Term Loan
42,78000,5000.0,2,1,2,4,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
46,80000,5000.0,0,1,5,500,1,0.5,5000,Agri Loan
41,40000,5000.0,0,0,10,400,1,0.5,5000,Agri Term Loan
24,80000,5000.0,1,0,10,420,1,0.5,5000,Agri Term Loan
36,40000,5000.0,2,0,3,430,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
48,50000,6000.0,0,0,5,420,1,0.5,5000,Agri Loan
43,4000,4500.0,1,0,5,450,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
36,40000,6000.0,1,0,3,450,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
22,84000,5000.0,0,1,2,500,1,0.5,5000,Kisan Power
32,80000,5000.0,2,1,3,400,1,0.5,5000,Kisan Power
24,36000,4000.0,2,1,4,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
24,20000,4500.0,2,0,4,400,1,0.5,5000,Agri Term Loan
27,22000,4000.0,3,0,5,400,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
33,45000,4000.0,2,1,2,450,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
44,45000,4000.0,3,0,10,450,1,0.5,5000,Agri Term Loan
25,50000,5000.0,1,0,1,450,1,0.5,5000,Agri Term Loan
26,60000,4000.0,0,0,2,400,1,0.5,5000,Agri Term Loan
46,60000,4000.0,0,0,2,450,1,0.5,5000,Kisan Power
39,60000,8000.0,2,1,2,450,1,0.5,5000,Agri Loan
29,60000,5000.0,2,1,10,450,1,0.5,5000,Kisan Power
25,72000,4500.0,1,1,1,900,1,0.5,5000,Kisan Power
39,100000,4000.0,2,1,10,500,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
26,100000,4000.0,1,1,10,500,1,0.5,5000,Agri Term Loan
34,20000,4500.0,4,0,6,400,1,0.5,5000,Agri Loan
37,24000,4000.0,4,1,6,600,1,0.5,5000,Agri Loan
29,22000,2000.0,1,0,2,500,1,0.5,5000,Agri Loan
39,22000,3000.0,3,0,5,400,1,0.5,5000,Agri Term Loan
26,24000,3000.0,4,0,6,500,1,0.5,5000,Agri Term Loan
33,22000,3000.0,4,1,6,400,1,0.5,5000,Agri Loan
36,48000,4000.0,4,1,6,600,1,0.5,5000,Kisan Power
36,48000,4000.0,3,1,5,200,1,0.5,5000,Kisan Power
36,60000,4000.0,3,1,2,1000,1,0.5,5000,Agri Term Loan
29,36000,5000.0,0,1,5,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
33,72000,4000.0,2,1,2,1200,1,0.5,5000,Agri Loan
29,48000,4000.0,3,1,5,200,1,0.5,5000,Kisan Power
37,72000,5500.0,1,1,2,900,1,0.5,5000,Agri Loan
36,0,4000.0,2,0,4,300,1,0.5,5000,Kisan Power
28,0,3000.0,4,0,6,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
48,36000,6000.0,0,1,4,400,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
49,36000,3000.0,2,1,4,400,1,0.5,5000,Agri Term Loan
50,60000,5000.0,1,1,5,600,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
24,16800,3000.0,0,0,3,500,1,0.5,5000,Kisan Power
40,84000,5000.0,2,1,2,1150,1,0.5,5000,Kisan Power
26,57600,4100.0,2,1,2,1100,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
38,36000,3000.0,3,1,5,500,1,0.5,5000,Kisan Power
55,0,6000.0,0,1,3,60,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
32,48000,4000.0,3,1,5,200,1,0.5,5000,Kisan Power
29,42000,3500.0,2,1,6,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
45,48000,9000.0,0,0,5,50,1,0.5,5000,Agri Term Loan
29,0,4000.0,0,1,4,60,1,0.5,5000,Agri Term Loan
37,36000,3000.0,3,1,5,40,1,0.5,5000,Kisan Power
45,72000,4000.0,1,1,2,900,1,0.5,5000,Agri Term Loan
30,66000,4000.0,2,1,2,800,1,0.5,5000,Agri Term Loan
29,66000,4000.0,2,1,2,900,1,0.5,5000,Agri Loan
45,78000,5500.0,0,1,2,6,1,0.5,7500,Agri Loan
50,54000,3600.0,1,1,2,775,1,0.5,5000,Kisan Power
27,36000,3000.0,2,1,4,50,1,0.5,5000,Kisan Power
21,60000,3600.0,0,1,2,700,1,0.5,5000,Agri Term Loan
46,2500,3000.0,0,1,2,6,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
25,36000,3000.0,0,1,2,50,1,0.5,5000,Agri Loan
45,56400,3600.0,1,1,2,700,1,0.5,5000,Agri Loan
45,84000,6500.0,0,1,3,6,1,0.5,7500,Agri Loan
25,57600,3900.0,2,1,2,770,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
28,56400,3700.0,2,1,2,780,1,0.5,5000,Agri Term Loan
31,60000,3200.0,2,1,2,700,1,0.5,5000,Agri Term Loan
25,70800,3900.0,2,1,2,8500,1,0.5,5000,Agri Term Loan
35,66000,3600.0,2,1,2,900,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
20,18000,4500.0,0,1,3,200,1,0.5,5000,Agri Term Loan
29,60000,4500.0,2,1,4,70,1,0.5,5000,Agri Term Loan
35,66000,4400.0,2,1,2,800,1,0.5,5000,Kisan Power
30,66000,3900.0,2,1,2,1070,1,0.5,5000,Agri Term Loan
35,67200,4000.0,2,1,2,8500,1,0.5,5000,Agri Term Loan
36,48000,3000.0,3,1,4,600,1,0.5,5000,Agri Term Loan
34,22000,3000.0,3,0,5,500,1,0.5,5000,Agri Loan
26,23000,3000.0,2,1,4,600,1,0.5,5000,Agri Term Loan
33,48000,3000.0,3,1,5,1000,1,0.5,5000,Kisan Power
27,48000,4000.0,3,0,5,800,1,0.5,5000,Kisan Power
25,24000,3500.0,4,1,6,200,1,0.5,5000,Agri Loan
39,36000,4000.0,2,1,4,60,1,0.5,5000,Agri Term Loan
25,48000,4000.0,1,1,4,50,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
44,84000,5500.0,1,1,2,5,1,0.5,7500,Agri Term Loan
55,85000,5000.0,0,1,2,6,1,0.5,7500,Agri Term Loan
44,24000,3800.0,2,1,4,100,1,0.5,5000,Agri Loan
45,36000,3000.0,0,1,2,800,1,0.5,5000,Kisan Power
22,24000,2700.0,2,1,4,150,1,0.5,5000,Agri Term Loan
41,24000,2700.0,3,1,8,120,1,0.5,5000,Agri Loan
29,24000,2700.0,2,1,4,120,1,0.5,5000,Agri Loan
38,24000,2700.0,2,1,5,100,1,0.5,5000,Agri Term Loan
28,36000,4000.0,1,0,2,600,1,0.5,5000,Agri Loan
35,12000,2500.0,2,1,4,100,1,0.5,5000,Kisan Power
28,30000,2400.0,2,1,4,100,1,0.5,5000,Agri Term Loan
28,36000,2400.0,2,1,4,120,1,0.5,5000,Agri Loan
44,24000,2300.0,2,1,4,120,1,0.5,5000,Agri Term Loan
33,24000,2500.0,2,1,4,120,1,0.5,5000,Agri Term Loan
23,24000,2500.0,1,1,4,120,1,0.5,5000,Agri Loan
25,24000,2400.0,1,1,3,120,1,0.5,5000,Kisan Power
37,24000,2400.0,2,1,4,120,1,0.5,5000,Agri Term Loan
38,24000,2200.0,1,1,4,120,1,0.5,5000,Agri Term Loan
31,20000,2200.0,2,1,4,100,1,0.5,5000,Kisan Power
32,24000,2300.0,1,1,3,120,1,0.5,5000,Agri Term Loan
30,24000,2200.0,2,1,4,100,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
31,24000,2200.0,1,1,3,120,1,0.5,5000,Agri Term Loan
47,24000,2300.0,0,1,2,250,1,0.5,5000,Agri Term Loan
42,24000,2300.0,0,1,4,120,1,0.5,5000,Agri Loan
38,24000,2300.0,0,1,5,120,1,0.5,5000,Agri Term Loan
45,24000,2200.0,0,1,3,90,1,0.5,5000,Agri Term Loan
40,24000,2400.0,1,1,4,120,1,0.5,5000,Agri Term Loan
35,36000,2400.0,3,1,5,100,1,0.5,5000,Agri Term Loan
20,24000,2400.0,1,1,3,120,1,0.5,5000,Kisan Power
41,24000,6000.0,2,1,3,1100,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
53,24000,3000.0,0,1,2,900,1,0.5,5000,Agri Loan
42,24000,2800.0,0,1,3,200,1,0.5,5000,Agri Term Loan
41,24000,2700.0,2,1,4,500,1,0.5,5000,Agri Term Loan
38,28800,3000.0,1,1,3,500,1,0.5,5000,Agri Term Loan
33,24000,2300.0,1,1,3,200,1,0.5,5000,Agri Term Loan
26,24000,2700.0,1,1,3,500,1,0.5,5000,Agri Term Loan
44,26000,2500.0,2,1,4,500,1,0.5,5000,Agri Term Loan
47,28200,2600.0,0,1,3,300,1,0.5,5000,Agri Loan
35,22800,2700.0,1,1,3,300,1,0.5,5000,Kisan Power
47,30000,3000.0,1,1,5,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
47,24000,2800.0,1,1,3,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
52,36000,3000.0,2,1,2,900,1,0.5,5000,Kisan Power
29,30000,2200.0,2,1,4,100,1,0.5,5000,Kisan Power
45,24600,2800.0,2,1,4,300,1,0.5,5000,Agri Term Loan
38,24000,2700.0,2,1,4,500,1,0.5,5000,Kisan Power
50,24000,2500.0,0,1,3,300,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
41,28200,2500.0,2,1,4,500,1,0.5,5000,Kisan Power
32,26000,2700.0,2,1,4,500,1,0.5,5000,Agri Term Loan
34,24000,2500.0,2,1,4,500,1,0.5,5000,Agri Loan
49,22000,2800.0,0,1,3,500,1,0.5,5000,Agri Term Loan
38,28000,3000.0,2,1,4,500,1,0.5,5000,Kisan Power
36,24000,2000.0,1,1,3,4500,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
42,36000,3000.0,1,1,1,1200,1,0.5,5000,Agri Term Loan
52,24000,2700.0,0,1,4,500,1,0.5,5000,Agri Term Loan
43,28800,3500.0,1,1,3,500,1,0.5,5000,Agri Loan
39,78000,5000.0,2,1,2,4,1,0.5,7500,Agri Term Loan
32,24000,5000.0,3,1,5,400,1,0.5,5000,Agri Loan
35,26000,5000.0,4,1,6,600,1,0.5,5000,Agri Loan
28,24000,4000.0,2,1,4,500,1,0.5,5000,Agri Term Loan
33,20000,4000.0,3,1,5,300,1,0.5,5000,Kisan Power
22,18000,3000.0,2,1,4,500,1,0.5,5000,Kisan Power
19,42000,2500.0,0,1,1,1000,1,0.5,5000,Agri Term Loan
25,36000,2500.0,0,1,1,800,1,0.5,5000,Agri Term Loan
36,36000,3000.0,4,1,1,1000,1,0.5,5000,Agri Term Loan
43,42000,3000.0,1,1,1,1100,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
53,30000,4000.0,3,1,2,1200,1,0.5,5000,Kisan Power
25,42000,3000.0,0,1,2,700,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
46,36000,3000.0,1,1,1,900,1,0.5,5000,Agri Loan
27,36000,3000.0,1,1,5,250,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
32,30000,2500.0,1,1,1,700,1,0.5,5000,Agri Term Loan
35,48000,3500.0,4,1,6,800,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
27,43200,3000.0,1,1,1,1100,1,0.5,5000,Agri Term Loan
39,36000,2800.0,2,0,1,500,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
43,42000,3000.0,0,1,3,1400,1,0.5,5000,Kisan Power
35,48000,3700.0,2,1,1,1100,1,0.5,5000,Agri Term Loan
45,36000,2800.0,0,1,2,500,1,0.5,5000,Kisan Power
24,43200,3000.0,0,1,2,1000,1,0.5,5000,Agri Loan
25,30000,2000.0,0,1,2,700,1,0.5,5000,Agri Term Loan
24,42000,3300.0,0,1,2,1100,1,0.5,5000,Agri Loan
22,42000,3000.0,0,1,2,1100,1,0.5,5000,Agri Loan
18,38400,3000.0,0,1,2,900,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
30,30000,3000.0,0,1,2,800,1,0.5,5000,Agri Term Loan
25,24000,2000.0,1,1,1,900,1,0.5,5000,Agri Loan
25,36000,2200.0,2,1,2,500,1,0.5,8000,Agri Term Loan
24,50400,3200.0,1,1,2,400,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
41,30000,2500.0,4,0,1,600,1,0.5,5000,Kisan Power
31,24000,5000.0,2,1,2,700,1,0.5,5000,Agri Term Loan
36,60000,4000.0,2,1,5,400,1,0.5,5000,Kisan Power
39,50000,5000.0,2,1,5,400,1,0.5,5000,Agri Term Loan
26,30000,3500.0,2,0,2,600,1,0.5,5000,Agri Term Loan
25,48000,3700.0,1,1,2,330,1,0.5,8000,Kisan Power
41,60000,4400.0,2,1,2,420,1,0.5,8000,Agri Term Loan
37,26400,3600.0,3,1,2,1150,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
31,38400,2900.0,2,1,2,500,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
29,48000,3500.0,2,1,2,350,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
29,30000,2500.0,1,1,1,1200,1,0.5,5000,Agri Term Loan
30,31200,2500.0,1,1,1,1400,1,0.5,5000,Agri Term Loan
45,54000,3500.0,1,1,2,320,1,0.5,8000,Kisan Power
25,26400,2000.0,0,1,1,1100,1,0.5,5000,Kisan Power
23,48000,2500.0,1,1,2,320,1,0.5,5000,Agri Term Loan
32,36000,2900.0,2,1,4,300,1,0.5,5000,Agri Term Loan
27,80000,3500.0,2,1,5,400,1,0.5,5000,Agri Term Loan
41,60000,3800.0,0,1,2,350,1,0.5,8000,Agri Term Loan
44,36000,2800.0,2,1,5,300,1,0.5,5000,Agri Term Loan
42,42000,3300.0,0,1,3,320,1,0.5,8000,Kisan Power
40,48000,2900.0,1,1,4,200,1,0.5,5000,Agri Term Loan
34,48000,3300.0,2,1,2,345,1,0.5,8000,Mahabank Kisan All Purpose Term Loan
49,24000,2800.0,0,1,4,300,1,0.5,5000,Agri Loan
36,36000,3000.0,2,1,5,100,1,0.5,5000,Agri Term Loan
40,36000,3000.0,2,1,5,200,1,0.5,5000,Kisan Power
39,24000,2000.0,2,1,4,200,1,0.5,5000,Agri Term Loan
42,24000,3000.0,0,1,5,300,1,0.5,5000,Agri Loan
29,24000,2900.0,2,1,4,200,1,0.5,5000,Mahabank Kisan All Purpose Term Loan
36,60000,4500.0,2,1,1,1100,1,0.5,5000,Agri Loan
29,36000,3100.0,3,1,5,200,1,0.5,5000,Kisan Power
44,30000,3000.0,2,1,5,200,1,0.5,5000,Agri Loan
44,60000,4000.0,1,1,3,430,1,0.5,5000,Kisan Power
48,24000,2700.0,0,1,3,200,1,0.5,5000,Agri Loan
22,26400,3000.0,0,1,2,1200,1,0.5,5000,Agri Loan
58,30000,3000.0,0,1,4,300,1,0.5,5000,Agri Loan
50,30000,4500.0,0,1,3,900,1,0.5,5000,Agri Term Loan
30,84000,5500.0,2,1,2,7,1,0.5,7500,Agri Loan
28,96000,6000.0,3,1,2,5,1,0.5,7500,Agri Term Loan
36,84000,5000.0,2,1,2,4,1,0.5,7500,Kisan Power
55,78000,4500.0,0,1,2,4,1,0.5,7500,Agri Term Loan
28,72000,4500.0,1,1,2,4,1,0.5,7500,Agri Loan
30,72000,4500.0,2,1,2,6,1,0.5,7500,Mahabank Kisan All Purpose Term Loan
28,90000,3000.0,2,1,2,6,1,0.5,7500,Agri Term Loan
26,78000,5000.0,1,1,2,5,1,0.5,7500,Agri Term Loan
25,72000,5000.0,2,1,2,6,1,0.5,7500,Kisan Power
24,72000,5000.0,2,1,2,6,1,0.5,7500,Kisan Power
